game_id,date,season,venue,venue_location,home_team,away_team,home_score,away_score,home_sog,away_sog,periods,winner_team,home_goalie_even_shots,home_goalie_even_goals,home_goalie_short_shots,home_goalie_short_goals,home_goalie_power_shots,home_goalie_power_goals,away_goalie_even_shots,away_goalie_even_goals,away_goalie_short_shots,away_goalie_short_goals,away_goalie_power_shots,away_goalie_power_goals,home_save_pctg,away_save_pctg,home_total_pim,away_total_pim,start_time_UTC,game_state
2022010004,2022-09-24,20222023,INTRUST Bank Arena,Wichita,ARI,STL,4,5,20,25,3,away,25.0,5.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,0.0,0.0,0.0,0.8,0.8,12,4,2022-09-25T00:00:00Z,FINAL
2022010002,2022-09-24,20222023,Wells Fargo Center,Philadelphia,PHI,BOS,2,1,29,32,3,home,17.0,1.0,0.0,0.0,15.0,0.0,17.0,1.0,2.0,0.0,10.0,1.0,0.969,0.931,34,32,2022-09-24T23:00:00Z,FINAL
2022010003,2022-09-24,20222023,Scotiabank Arena,Toronto,TOR,OTT,2,4,23,27,3,away,21.0,2.0,1.0,0.0,4.0,1.0,20.0,2.0,1.0,0.0,2.0,0.0,0.885,0.913,6,8,2022-09-24T23:00:00Z,FINAL
2022010001,2022-09-24,20222023,Scotiabank Arena,Toronto,TOR,OTT,4,1,31,20,3,home,13.0,1.0,1.0,0.0,6.0,0.0,26.0,3.0,2.0,0.0,2.0,0.0,0.95,0.9,6,8,2022-09-24T17:00:00Z,FINAL
2022010008,2022-09-25,20222023,Tucson Convention Center,Tucson,ARI,ANA,2,3,26,24,3,away,24.0,3.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,0.0,0.0,0.0,0.875,0.923,10,6,2022-09-25T21:00:00Z,FINAL
2022010014,2022-09-25,20222023,Ball Arena,Denver,COL,VGK,3,1,30,23,3,home,20.0,0.0,0.0,0.0,3.0,1.0,12.0,0.0,0.0,0.0,17.0,2.0,0.957,0.931,10,16,2022-09-26T01:00:00Z,FINAL
2022010011,2022-09-25,20222023,SAP Center at San Jose,San Jose,SJS,LAK,3,2,31,45,3,home,26.0,2.0,3.0,0.0,16.0,0.0,14.0,3.0,4.0,0.0,13.0,0.0,0.956,0.903,16,14,2022-09-25T23:00:00Z,FINAL
2022010010,2022-09-25,20222023,Rogers Arena,Vancouver,VAN,CGY,2,3,28,45,3,away,26.0,2.0,3.0,0.0,16.0,1.0,19.0,2.0,0.0,0.0,9.0,0.0,0.933,0.929,21,17,2022-09-25T23:00:00Z,FINAL
2022010013,2022-09-25,20222023,Scotiabank Saddledome,Calgary,CGY,VAN,4,0,31,19,3,home,15.0,0.0,0.0,0.0,4.0,0.0,15.0,1.0,4.0,0.0,12.0,3.0,1.0,0.871,10,14,2022-09-26T00:00:00Z,FINAL
2022010007,2022-09-25,20222023,Xcel Energy Center,St. Paul,MIN,COL,3,2,36,25,3,home,20.0,2.0,1.0,0.0,4.0,0.0,31.0,2.0,0.0,0.0,5.0,1.0,0.92,0.917,8,8,2022-09-25T20:00:00Z,FINAL
2022010012,2022-09-25,20222023,Nationwide Arena,Columbus,CBJ,PIT,5,1,32,34,3,home,28.0,1.0,0.0,0.0,6.0,0.0,25.0,3.0,1.0,0.0,6.0,2.0,0.971,0.844,15,11,2022-09-25T23:00:00Z,FINAL
2022010005,2022-09-25,20222023,PPG Paints Arena,Pittsburgh,PIT,CBJ,3,2,34,28,3,home,24.0,0.0,0.0,0.0,4.0,2.0,32.0,3.0,0.0,0.0,2.0,0.0,0.929,0.912,11,9,2022-09-25T17:00:00Z,FINAL
2022010009,2022-09-25,20222023,Rogers Place,Edmonton,EDM,WPG,4,0,26,29,3,home,24.0,0.0,1.0,0.0,4.0,0.0,21.0,4.0,2.0,0.0,3.0,0.0,1.0,0.846,6,4,2022-09-25T22:00:00Z,FINAL
2022010006,2022-09-25,20222023,Capital One Arena,Washington,WSH,BUF,3,4,27,28,3,away,23.0,2.0,0.0,0.0,5.0,2.0,22.0,2.0,0.0,0.0,5.0,1.0,0.857,0.889,8,4,2022-09-25T18:00:00Z,FINAL
2022010020,2022-09-26,20222023,Climate Pledge Arena,Seattle,SEA,EDM,3,0,27,29,3,home,20.0,0.0,4.0,0.0,5.0,0.0,17.0,2.0,2.0,1.0,8.0,0.0,1.0,0.889,11,14,2022-09-27T02:00:00Z,FINAL
2022010017,2022-09-26,20222023,Madison Square Garden,New York,NYR,NYI,4,1,35,24,3,home,19.0,1.0,0.0,0.0,5.0,0.0,27.0,2.0,3.0,1.0,5.0,1.0,0.958,0.886,8,6,2022-09-26T23:00:00Z,FINAL
2022010015,2022-09-26,20222023,Bridgestone Arena,Nashville,NSH,FLA,3,4,25,32,3,away,28.0,3.0,1.0,1.0,3.0,0.0,22.0,3.0,0.0,0.0,3.0,0.0,0.875,0.88,8,10,2022-09-26T20:00:00Z,FINAL
2022010018,2022-09-26,20222023,Bridgestone Arena,Nashville,NSH,FLA,4,0,38,25,3,home,22.0,0.0,1.0,0.0,2.0,0.0,30.0,3.0,3.0,0.0,5.0,1.0,1.0,0.895,4,6,2022-09-27T00:00:00Z,FINAL
2022010021,2022-09-26,20222023,T-Mobile Arena,Paradise,VGK,LAK,1,2,34,18,3,away,15.0,1.0,1.0,0.0,2.0,1.0,26.0,1.0,1.0,0.0,7.0,0.0,0.889,0.971,6,8,2022-09-27T02:00:00Z,FINAL
2022010019,2022-09-26,20222023,American Airlines Center,Dallas,DAL,STL,0,4,33,28,3,away,25.0,4.0,0.0,0.0,3.0,0.0,30.0,0.0,0.0,0.0,3.0,0.0,0.857,1.0,2,6,2022-09-27T00:00:00Z,FINAL
2022010016,2022-09-26,20222023,Centre Bell,Montreal,MTL,NJD,1,2,21,31,3,away,23.0,1.0,3.0,0.0,5.0,1.0,13.0,0.0,0.0,0.0,8.0,1.0,0.935,0.952,6,10,2022-09-26T23:00:00Z,FINAL
2022010028,2022-09-27,20222023,Canada Life Centre,Winnipeg,WPG,OTT,5,3,24,27,3,home,22.0,3.0,0.0,0.0,5.0,0.0,20.0,3.0,0.0,0.0,4.0,2.0,0.889,0.792,4,6,2022-09-28T00:00:00Z,FINAL
2022010031,2022-09-27,20222023,Climate Pledge Arena,Seattle,SEA,CGY,3,0,35,25,3,home,20.0,0.0,2.0,0.0,3.0,0.0,19.0,1.0,9.0,1.0,6.0,0.0,1.0,0.941,12,6,2022-09-28T02:00:00Z,FINAL
2022010022,2022-09-27,20222023,PPG Paints Arena,Pittsburgh,PIT,DET,2,6,33,21,3,away,14.0,3.0,5.0,1.0,2.0,2.0,20.0,2.0,0.0,0.0,13.0,0.0,0.714,0.939,4,18,2022-09-27T23:00:00Z,FINAL
2022010026,2022-09-27,20222023,PNC Arena,Raleigh,CAR,TBL,5,1,46,21,3,home,19.0,1.0,0.0,0.0,2.0,0.0,37.0,2.0,1.0,0.0,8.0,3.0,0.952,0.891,9,15,2022-09-27T23:00:00Z,FINAL
2022010030,2022-09-27,20222023,Ball Arena,Denver,COL,MIN,2,5,41,26,3,away,13.0,2.0,2.0,0.0,11.0,3.0,36.0,2.0,1.0,0.0,4.0,0.0,0.808,0.951,20,14,2022-09-28T01:00:00Z,FINAL
2022010027,2022-09-27,20222023,BOK Center,Tulsa,DAL,ARI,4,3,35,22,3,home,22.0,3.0,0.0,0.0,0.0,0.0,35.0,4.0,0.0,0.0,0.0,0.0,0.864,0.886,11,13,2022-09-28T00:00:00Z,FINAL
2022010029,2022-09-27,20222023,United Center,Chicago,CHI,STL,1,4,32,22,3,away,15.0,1.0,2.0,0.0,5.0,3.0,31.0,1.0,0.0,0.0,1.0,0.0,0.818,0.969,10,6,2022-09-28T00:30:00Z,FINAL
2022010024,2022-09-27,20222023,TD Garden,Boston,BOS,NYR,3,2,36,26,3,home,20.0,2.0,0.0,0.0,6.0,0.0,35.0,2.0,1.0,1.0,0.0,0.0,0.923,0.917,8,2,2022-09-27T23:00:00Z,FINAL
2022010032,2022-09-27,20222023,SAP Center at San Jose,San Jose,SJS,ANA,5,4,29,30,3,home,27.0,3.0,1.0,1.0,2.0,0.0,23.0,5.0,1.0,0.0,5.0,0.0,0.867,0.828,8,8,2022-09-28T02:30:00Z,FINAL
2022010023,2022-09-27,20222023,Prudential Center,Newark,NJD,NYI,4,1,26,25,3,home,18.0,1.0,0.0,0.0,7.0,0.0,21.0,4.0,2.0,0.0,3.0,0.0,0.96,0.846,8,6,2022-09-27T23:00:00Z,FINAL
2022010025,2022-09-27,20222023,KeyBank Center,Buffalo,BUF,PHI,2,1,21,21,3,home,19.0,1.0,0.0,0.0,2.0,0.0,16.0,2.0,1.0,0.0,4.0,0.0,0.952,0.905,11,11,2022-09-27T23:00:00Z,FINAL
2022010039,2022-09-28,20222023,Honda Center,Anaheim,ANA,ARI,3,1,23,29,3,home,25.0,1.0,0.0,0.0,4.0,0.0,18.0,3.0,0.0,0.0,5.0,0.0,0.966,0.87,52,54,2022-09-29T02:00:00Z,FINAL
2022010037,2022-09-28,20222023,Little Caesars Arena,Detroit,DET,CHI,2,4,33,22,3,away,17.0,2.0,0.0,0.0,4.0,1.0,28.0,2.0,1.0,0.0,4.0,0.0,0.857,0.939,8,6,2022-09-28T23:30:00Z,FINAL
2022010041,2022-09-28,20222023,Toyota Arena,Ontario,LAK,SJS,1,3,27,17,3,away,16.0,2.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,0.875,0.963,19,8,2022-09-29T02:00:00Z,FINAL
2022010040,2022-09-28,20222023,T-Mobile Arena,Paradise,VGK,COL,7,1,28,26,3,home,21.0,1.0,0.0,0.0,5.0,0.0,25.0,7.0,1.0,0.0,2.0,0.0,0.962,0.75,8,4,2022-09-29T02:00:00Z,FINAL
2022010036,2022-09-28,20222023,Wells Fargo Center,Philadelphia,PHI,WSH,1,3,21,27,3,away,22.0,2.0,0.0,0.0,5.0,1.0,15.0,1.0,2.0,0.0,4.0,0.0,0.889,0.952,6,2,2022-09-28T23:00:00Z,FINAL
2022010033,2022-09-28,20222023,Nationwide Arena,Columbus,CBJ,BUF,4,1,31,23,3,home,21.0,1.0,0.0,0.0,2.0,0.0,28.0,2.0,2.0,1.0,1.0,1.0,0.957,0.871,6,2,2022-09-28T23:00:00Z,FINAL
2022010038,2022-09-28,20222023,Scotiabank Saddledome,Calgary,CGY,EDM,4,0,34,21,3,home,19.0,0.0,1.0,0.0,1.0,0.0,28.0,3.0,0.0,0.0,5.0,0.0,1.0,0.909,6,6,2022-09-29T01:00:00Z,FINAL
2022010035,2022-09-28,20222023,Scotiabank Arena,Toronto,TOR,MTL,3,0,29,27,3,home,24.0,0.0,0.0,0.0,3.0,0.0,23.0,1.0,1.0,0.0,5.0,2.0,1.0,0.897,6,8,2022-09-28T23:00:00Z,FINAL
2022010042,2022-09-29,20222023,FLA Live Arena,Sunrise,FLA,CAR,2,5,30,28,3,away,22.0,2.0,1.0,1.0,5.0,2.0,21.0,2.0,3.0,0.0,6.0,0.0,0.821,0.933,10,12,2022-09-29T23:00:00Z,FINAL
2022010046,2022-09-29,20222023,Enterprise Center,St. Louis,STL,CBJ,4,2,21,35,3,home,31.0,2.0,0.0,0.0,4.0,0.0,19.0,3.0,1.0,0.0,1.0,1.0,0.943,0.81,26,18,2022-09-30T00:00:00Z,FINAL
2022010045,2022-09-29,20222023,Centre Bell,Montreal,MTL,WPG,3,4,25,25,3,away,21.0,4.0,1.0,0.0,3.0,0.0,13.0,1.0,1.0,0.0,11.0,2.0,0.84,0.88,10,18,2022-09-29T23:00:00Z,FINAL
2022010048,2022-09-29,20222023,Rogers Arena,Vancouver,VAN,SEA,3,4,36,29,3,away,24.0,3.0,1.0,0.0,4.0,1.0,26.0,1.0,0.0,0.0,10.0,2.0,0.862,0.917,18,24,2022-09-30T01:30:00Z,FINAL
2022010047,2022-09-29,20222023,American Airlines Center,Dallas,DAL,MIN,2,5,35,28,3,away,21.0,3.0,3.0,1.0,4.0,1.0,20.0,0.0,3.0,1.0,12.0,1.0,0.821,0.943,15,24,2022-09-30T00:00:00Z,FINAL
2022010044,2022-09-29,20222023,Madison Square Garden,New York,NYR,NJD,2,5,17,36,3,away,28.0,4.0,1.0,0.0,6.0,0.0,14.0,0.0,3.0,2.0,0.0,0.0,0.886,0.882,8,6,2022-09-29T23:00:00Z,FINAL
2022010043,2022-09-29,20222023,Bridgestone Arena,Nashville,TBL,NSH,0,2,30,31,3,away,29.0,2.0,1.0,0.0,1.0,0.0,22.0,0.0,3.0,0.0,5.0,0.0,0.935,1.0,11,15,2022-09-30T00:00:00Z,FINAL
2022010049,2022-09-30,20222023,Bridgestone Arena,Nashville,NSH,TBL,7,1,28,28,3,home,16.0,1.0,3.0,0.0,9.0,0.0,17.0,4.0,3.0,0.0,8.0,3.0,0.964,0.75,24,32,2022-09-30T22:00:00Z,FINAL
2022010052,2022-09-30,20222023,Little Caesars Arena,Detroit,DET,WSH,0,2,19,31,3,away,25.0,1.0,1.0,0.0,4.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,0.967,1.0,6,6,2022-09-30T23:30:00Z,FINAL
2022010051,2022-09-30,20222023,CAA Arena,Belleville,OTT,TOR,3,6,30,39,3,away,38.0,5.0,0.0,0.0,0.0,0.0,30.0,3.0,0.0,0.0,0.0,0.0,0.868,0.9,13,13,2022-09-30T23:00:00Z,FINAL
2022010054,2022-09-30,20222023,Honda Center,Anaheim,ANA,SJS,4,1,31,31,3,home,22.0,0.0,0.0,0.0,9.0,1.0,22.0,3.0,0.0,0.0,9.0,1.0,0.968,0.871,12,12,2022-10-01T02:00:00Z,FINAL
2022010050,2022-09-30,20222023,Prudential Center,Newark,NJD,NYR,1,2,26,37,3,away,32.0,2.0,0.0,0.0,5.0,0.0,24.0,1.0,1.0,0.0,1.0,0.0,0.946,0.962,2,2,2022-09-30T23:00:00Z,FINAL
2022010055,2022-09-30,20222023,T-Mobile Arena,Paradise,VGK,SJS,3,7,30,39,3,away,35.0,5.0,0.0,0.0,4.0,2.0,23.0,2.0,0.0,0.0,7.0,1.0,0.821,0.9,9,11,2022-10-01T02:00:00Z,FINAL
2022010053,2022-09-30,20222023,Rogers Place,Edmonton,EDM,CGY,2,1,38,22,3,home,20.0,1.0,0.0,0.0,2.0,0.0,25.0,1.0,3.0,1.0,10.0,0.0,0.955,0.947,18,4,2022-10-01T01:00:00Z,FINAL
2022010062,2022-10-01,20222023,Canada Life Centre,Winnipeg,WPG,EDM,2,3,35,27,3,away,18.0,1.0,1.0,0.0,8.0,1.0,20.0,0.0,1.0,0.0,14.0,2.0,0.926,0.943,17,19,2022-10-02T00:00:00Z,FINAL
2022010058,2022-10-01,20222023,KeyBank Center,Buffalo,BUF,PIT,3,1,35,33,3,home,27.0,1.0,2.0,0.0,4.0,0.0,24.0,2.0,0.0,0.0,10.0,0.0,0.97,0.941,8,14,2022-10-01T17:00:00Z,FINAL
2022010063,2022-10-01,20222023,United Center,Chicago,CHI,DET,0,3,21,35,3,away,22.0,3.0,4.0,0.0,9.0,0.0,13.0,0.0,2.0,0.0,6.0,0.0,0.914,1.0,10,6,2022-10-02T00:30:00Z,FINAL
2022010059,2022-10-01,20222023,Canadian Tire Centre,Ottawa,OTT,MTL,5,4,34,16,3,home,15.0,4.0,1.0,0.0,0.0,0.0,26.0,2.0,1.0,0.0,7.0,3.0,0.75,0.853,6,10,2022-10-01T23:00:00Z,FINAL
2022010056,2022-10-01,20222023,PNC Arena,Raleigh,CAR,FLA,4,3,47,10,3,home,8.0,2.0,0.0,0.0,2.0,1.0,39.0,4.0,1.0,0.0,7.0,0.0,0.7,0.915,6,4,2022-10-01T17:00:00Z,FINAL
2022010064,2022-10-01,20222023,Climate Pledge Arena,Seattle,SEA,VAN,4,0,26,17,3,home,13.0,0.0,2.0,0.0,2.0,0.0,20.0,3.0,1.0,0.0,4.0,0.0,1.0,0.88,8,10,2022-10-02T01:30:00Z,FINAL
2022010057,2022-10-01,20222023,TD Garden,Boston,BOS,PHI,4,0,26,21,3,home,14.0,0.0,3.0,0.0,4.0,0.0,22.0,2.0,0.0,0.0,3.0,1.0,1.0,0.88,15,15,2022-10-01T17:00:00Z,FINAL
2022010061,2022-10-01,20222023,Cable Dahmer Arena,Independence,STL,DAL,2,5,17,27,3,away,27.0,5.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.815,0.882,0,6,2022-10-02T00:00:00Z,FINAL
2022010060,2022-10-01,20222023,Nationwide Arena,Columbus,CBJ,WSH,2,1,20,35,3,home,29.0,1.0,1.0,0.0,5.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.971,0.9,6,2,2022-10-01T23:00:00Z,FINAL
2022010065,2022-10-02,20222023,UBS Arena,Elmont,NYI,PHI,2,1,23,25,3,home,17.0,0.0,2.0,0.0,6.0,1.0,17.0,1.0,0.0,0.0,6.0,1.0,0.96,0.913,14,12,2022-10-02T23:00:00Z,FINAL
2022010066,2022-10-02,20222023,Fiserv Forum,Milwaukee,CHI,MIN,0,3,12,33,3,away,33.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.909,1.0,8,14,2022-10-02T23:30:00Z,FINAL
2022010067,2022-10-02,20222023,Crypto.com Arena,Los Angeles,LAK,ANA,2,1,33,25,3,home,19.0,1.0,1.0,0.0,5.0,0.0,24.0,0.0,2.0,0.0,7.0,2.0,0.96,0.939,8,8,2022-10-03T01:00:00Z,FINAL
2022010074,2022-10-03,20222023,Rogers Place,Edmonton,EDM,VAN,7,2,36,30,3,home,24.0,1.0,0.0,0.0,6.0,1.0,26.0,6.0,3.0,0.0,7.0,1.0,0.933,0.806,10,8,2022-10-04T01:00:00Z,FINAL
2022010073,2022-10-03,20222023,Scotiabank Saddledome,Calgary,CGY,SEA,4,1,25,22,3,home,16.0,0.0,0.0,0.0,6.0,1.0,23.0,3.0,1.0,0.0,1.0,1.0,0.955,0.84,10,4,2022-10-04T01:00:00Z,FINAL
2022010070,2022-10-03,20222023,Centre Bell,Montreal,MTL,TOR,1,5,30,31,3,away,23.0,3.0,0.0,0.0,8.0,2.0,20.0,0.0,0.0,0.0,10.0,1.0,0.839,0.967,8,8,2022-10-03T23:00:00Z,FINAL
2022010107,2022-10-03,20222023,PostFinance Arena,Bern,SCB,NSH,3,4,18,31,3,away,31.0,4.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.871,0.833,4,12,2022-10-03T18:00:00Z,FINAL
2022010068,2022-10-03,20222023,Prudential Center,Newark,NJD,BOS,1,0,24,24,3,home,20.0,0.0,0.0,0.0,4.0,0.0,21.0,1.0,1.0,0.0,2.0,0.0,1.0,0.958,8,4,2022-10-03T23:00:00Z,FINAL
2022010072,2022-10-03,20222023,American Airlines Center,Dallas,DAL,COL,1,3,39,30,3,away,25.0,1.0,0.0,0.0,4.0,1.0,27.0,1.0,1.0,0.0,11.0,0.0,0.931,0.974,6,8,2022-10-04T00:00:00Z,FINAL
2022010071,2022-10-03,20222023,Little Caesars Arena,Detroit,DET,PIT,2,3,39,24,3,away,18.0,1.0,3.0,0.0,3.0,2.0,35.0,2.0,0.0,0.0,4.0,0.0,0.875,0.949,4,4,2022-10-03T23:30:00Z,FINAL
2022010069,2022-10-03,20222023,PNC Arena,Raleigh,CAR,CBJ,8,1,45,26,3,home,23.0,1.0,3.0,0.0,0.0,0.0,33.0,6.0,2.0,0.0,10.0,2.0,0.962,0.822,6,12,2022-10-03T23:00:00Z,FINAL
2022010075,2022-10-04,20222023,KeyBank Center,Buffalo,BUF,CAR,4,2,30,25,3,home,20.0,2.0,0.0,0.0,5.0,0.0,27.0,2.0,2.0,1.0,0.0,0.0,0.92,0.897,23,7,2022-10-04T23:00:00Z,FINAL
2022010076,2022-10-04,20222023,Wells Fargo Center,Philadelphia,PHI,NYI,3,4,33,33,3,away,23.0,1.0,1.0,1.0,9.0,2.0,30.0,2.0,2.0,1.0,1.0,0.0,0.879,0.909,15,11,2022-10-04T23:00:00Z,FINAL
2022010079,2022-10-04,20222023,T-Mobile Arena,Paradise,VGK,ARI,4,3,28,53,3,home,44.0,2.0,2.0,0.0,7.0,1.0,24.0,4.0,0.0,0.0,4.0,0.0,0.943,0.857,8,8,2022-10-05T02:00:00Z,FINAL
2022010077,2022-10-04,20222023,Centre Bell,Montreal,MTL,OTT,4,5,25,23,3,away,22.0,4.0,0.0,0.0,1.0,1.0,17.0,3.0,0.0,0.0,8.0,1.0,0.783,0.84,11,25,2022-10-04T23:00:00Z,FINAL
2022010078,2022-10-04,20222023,Enterprise Center,St. Louis,STL,MIN,4,2,27,28,3,home,23.0,2.0,0.0,0.0,5.0,0.0,23.0,3.0,0.0,0.0,4.0,1.0,0.929,0.852,10,14,2022-10-05T00:00:00Z,FINAL
2022010080,2022-10-04,20222023,Honda Center,Anaheim,ANA,LAK,5,4,32,36,3,home,30.0,3.0,1.0,0.0,5.0,1.0,26.0,4.0,0.0,0.0,6.0,1.0,0.889,0.844,4,10,2022-10-05T02:00:00Z,FINAL
2022010108,2022-10-04,20222023,Mercedes-Benz Arena,Berlin,EIS,SJS,1,3,19,36,3,away,15.0,3.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.8,0.947,6,8,2022-10-04T18:00:00Z,FINAL
2022010083,2022-10-05,20222023,Canada Life Centre,Winnipeg,WPG,CGY,5,0,27,37,3,home,26.0,0.0,2.0,0.0,9.0,0.0,19.0,3.0,2.0,0.0,6.0,2.0,1.0,0.815,14,10,2022-10-06T00:00:00Z,FINAL
2022010084,2022-10-05,20222023,Ball Arena,Denver,COL,DAL,2,1,33,33,3,home,31.0,1.0,1.0,0.0,1.0,0.0,31.0,2.0,0.0,0.0,2.0,0.0,0.97,0.939,4,10,2022-10-06T01:30:00Z,FINAL
2022010081,2022-10-05,20222023,Madison Square Garden,New York,NYR,BOS,4,5,32,26,3,away,25.0,5.0,0.0,0.0,1.0,0.0,28.0,3.0,0.0,0.0,4.0,1.0,0.808,0.875,4,6,2022-10-05T23:00:00Z,FINAL
2022010082,2022-10-05,20222023,Capital One Arena,Washington,WSH,DET,4,2,35,33,3,home,28.0,1.0,0.0,0.0,5.0,1.0,27.0,2.0,0.0,0.0,7.0,1.0,0.939,0.912,13,9,2022-10-05T23:00:00Z,FINAL
2022010085,2022-10-05,20222023,Abbotsford Entertainment Centre,Abbotsford,VAN,EDM,5,4,31,21,3,home,21.0,4.0,0.0,0.0,0.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.81,0.839,8,20,2022-10-06T02:00:00Z,FINAL
2022010088,2022-10-06,20222023,Nationwide Arena,Columbus,CBJ,STL,7,0,33,24,3,home,22.0,0.0,0.0,0.0,2.0,0.0,30.0,6.0,1.0,1.0,2.0,0.0,1.0,0.788,9,9,2022-10-06T23:30:00Z,FINAL
2022010091,2022-10-06,20222023,Vivint Arena,Salt Lake City,LAK,VGK,4,6,29,33,3,away,32.0,5.0,0.0,0.0,0.0,0.0,29.0,4.0,0.0,0.0,0.0,0.0,0.844,0.862,6,6,2022-10-07T01:00:00Z,FINAL
2022010087,2022-10-06,20222023,UBS Arena,Elmont,NYI,NJD,5,2,26,28,3,home,22.0,1.0,0.0,0.0,6.0,1.0,23.0,5.0,2.0,0.0,1.0,0.0,0.929,0.808,12,6,2022-10-06T23:00:00Z,FINAL
2022010086,2022-10-06,20222023,Steele Community Centre,Gander,MTL,OTT,3,4,29,33,3,away,33.0,4.0,0.0,0.0,0.0,0.0,29.0,3.0,0.0,0.0,0.0,0.0,0.879,0.897,15,17,2022-10-06T22:00:00Z,FINAL
2022010090,2022-10-06,20222023,Xcel Energy Center,St. Paul,MIN,CHI,4,1,23,26,3,home,11.0,1.0,1.0,0.0,14.0,0.0,21.0,4.0,1.0,0.0,1.0,0.0,0.962,0.826,14,6,2022-10-07T00:00:00Z,FINAL
2022010089,2022-10-06,20222023,FLA Live Arena,Sunrise,FLA,TBL,3,2,41,28,3,home,24.0,2.0,0.0,0.0,4.0,0.0,38.0,2.0,0.0,0.0,3.0,1.0,0.929,0.927,8,10,2022-10-06T23:00:00Z,FINAL
2022010094,2022-10-07,20222023,Rogers Place,Edmonton,EDM,SEA,5,3,40,33,3,home,29.0,2.0,0.0,0.0,4.0,1.0,35.0,3.0,1.0,0.0,3.0,1.0,0.909,0.897,4,4,2022-10-08T01:00:00Z,FINAL
2022010096,2022-10-07,20222023,Rogers Arena,Vancouver,VAN,ARI,4,0,32,7,3,home,6.0,0.0,1.0,0.0,0.0,0.0,19.0,3.0,2.0,0.0,11.0,1.0,1.0,0.875,20,62,2022-10-08T02:00:00Z,FINAL
2022010093,2022-10-07,20222023,Little Caesars Arena,Detroit,DET,TOR,4,2,27,23,3,home,19.0,2.0,0.0,0.0,4.0,0.0,21.0,3.0,2.0,0.0,3.0,0.0,0.913,0.885,4,4,2022-10-07T23:30:00Z,FINAL
2022010092,2022-10-07,20222023,PPG Paints Arena,Pittsburgh,PIT,BUF,7,1,27,23,3,home,22.0,0.0,1.0,1.0,0.0,0.0,25.0,6.0,0.0,0.0,2.0,1.0,0.957,0.741,0,4,2022-10-07T23:00:00Z,FINAL
2022020001,2022-10-07,20222023,O2 Czech Republic,Prague,NSH,SJS,4,1,32,31,3,home,23.0,1.0,0.0,0.0,8.0,0.0,22.0,3.0,1.0,0.0,8.0,0.0,0.968,0.903,13,13,2022-10-07T18:00:00Z,OFF
2022010095,2022-10-07,20222023,Scotiabank Saddledome,Calgary,CGY,WPG,3,5,38,16,3,away,10.0,3.0,2.0,1.0,4.0,1.0,26.0,3.0,1.0,0.0,11.0,0.0,0.688,0.921,16,16,2022-10-08T01:00:00Z,FINAL
2022010099,2022-10-08,20222023,J.K. Irving Centre,Bouctouche,OTT,MTL,3,2,29,20,3,home,20.0,2.0,0.0,0.0,0.0,0.0,29.0,3.0,0.0,0.0,0.0,0.0,0.9,0.897,34,22,2022-10-08T22:30:00Z,FINAL
2022010102,2022-10-08,20222023,Scotiabank Arena,Toronto,TOR,DET,5,1,26,19,3,home,15.0,1.0,0.0,0.0,4.0,0.0,19.0,2.0,2.0,0.0,5.0,3.0,0.947,0.808,12,10,2022-10-08T23:00:00Z,FINAL
2022010101,2022-10-08,20222023,Capital One Arena,Washington,WSH,CBJ,4,3,32,39,3,home,28.0,2.0,3.0,0.0,8.0,1.0,26.0,3.0,2.0,0.0,4.0,1.0,0.923,0.875,8,8,2022-10-08T23:00:00Z,FINAL
2022010097,2022-10-08,20222023,Amalie Arena,Tampa,TBL,FLA,5,2,31,29,3,home,27.0,2.0,0.0,0.0,2.0,0.0,25.0,3.0,1.0,0.0,5.0,2.0,0.931,0.839,4,8,2022-10-08T20:00:00Z,FINAL
2022020002,2022-10-08,20222023,O2 Czech Republic,Prague,SJS,NSH,2,3,33,18,3,away,14.0,3.0,2.0,0.0,2.0,0.0,22.0,1.0,3.0,0.0,8.0,1.0,0.833,0.939,6,8,2022-10-08T18:00:00Z,OFF
2022010103,2022-10-08,20222023,TD Garden,Boston,BOS,NJD,3,5,30,27,3,away,21.0,4.0,0.0,0.0,5.0,0.0,24.0,2.0,3.0,0.0,3.0,1.0,0.846,0.9,4,2,2022-10-08T23:00:00Z,FINAL
2022010105,2022-10-08,20222023,Idaho Central Arena,Boise,VGK,ARI,5,1,26,24,3,home,24.0,1.0,0.0,0.0,0.0,0.0,26.0,5.0,0.0,0.0,0.0,0.0,0.958,0.808,4,10,2022-10-09T00:00:00Z,FINAL
